home_team_name,away_team_name,home_wins,year,stadium_name,city,attendance,capacity,league
PIT,LAD,0,2019,PNC Park,"Pittsburgh, Pennsylvania","25,852",,MLB
KC,NYY,0,2019,Kauffman Stadium,"Kansas City, Missouri","18,599",,MLB
COL,BAL,0,2019,Coors Field,"Denver, Colorado","41,239",,MLB
LAA,TEX,1,2019,Angel Stadium,"Anaheim, California","36,392",,MLB
TOR,SD,1,2019,Rogers Centre,"Toronto, Ontario","24,462",,MLB
NYM,DET,1,2019,Citi Field,"Queens, New York","31,414",,MLB
CLE,TB,0,2019,Progressive Field,"Cleveland, Ohio","20,288",,MLB
WSH,MIA,1,2019,Nationals Park,"Washington, D.C.","26,365",,MLB
PIT,LAD,0,2019,PNC Park,"Pittsburgh, Pennsylvania","25,260",,MLB
HOU,BOS,0,2019,Minute Maid Park,"Houston, Texas","41,502",,MLB
MIL,PHI,1,2019,Miller Park,"Milwaukee, Wisconsin","44,174",,MLB
MIN,CHW,1,2019,Target Field,"Minneapolis, Minnesota","39,913",,MLB
KC,NYY,1,2019,Kauffman Stadium,"Kansas City, Missouri","21,499",,MLB
CHC,CIN,0,2019,Wrigley Field,"Chicago, Illinois","40,884",,MLB
COL,BAL,1,2019,Coors Field,"Denver, Colorado","46,815",,MLB
SF,ARI,0,2019,Oracle Park,"San Francisco, California","37,017",,MLB
LAA,TEX,1,2019,Angel Stadium,"Anaheim, California","39,406",,MLB
OAK,SEA,1,2019,Oakland Coliseum,"Oakland, California","14,664",,MLB
STL,ATL,0,2019,Busch Stadium,"St. Louis, Missouri","45,152",,MLB
WSH,MIA,0,2019,Nationals Park,"Washington, D.C.","21,048",,MLB
NYY,SD,1,2019,Yankee Stadium,"Bronx, New York","46,254",,MLB
BAL,DET,1,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","18,004",,MLB
TB,TOR,1,2019,Tropicana Field,"St. Petersburg, Florida","15,883",,MLB
CIN,PIT,0,2019,Great American Ball Park,"Cincinnati, Ohio","20,569",,MLB
HOU,CHC,1,2019,Minute Maid Park,"Houston, Texas","42,135",,MLB
CHW,KC,1,2019,Guaranteed Rate Field,"Chicago, Illinois",,,MLB
COL,ARI,1,2019,Coors Field,"Denver, Colorado","35,604",,MLB
BOS,CLE,1,2019,Fenway Park,"Boston, Massachusetts","37,113",,MLB
OAK,LAA,1,2019,Oakland Coliseum,"Oakland, California","20,409",,MLB
MIN,MIL,0,2019,Target Field,"Minneapolis, Minnesota","29,167",,MLB
CIN,PIT,1,2019,Great American Ball Park,"Cincinnati, Ohio","27,489",,MLB
LAD,NYM,1,2019,Dodger Stadium,"Los Angeles, California","47,816",,MLB
SEA,TEX,1,2019,T-Mobile Park,"Seattle, Washington","14,086",,MLB
CHW,KC,1,2019,Guaranteed Rate Field,"Chicago, Illinois",,,MLB
NYY,SD,0,2019,Yankee Stadium,"Bronx, New York","37,028",,MLB
CIN,PIT,1,2019,Great American Ball Park,"Cincinnati, Ohio","13,824",,MLB
BAL,DET,0,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","8,106",,MLB
PHI,STL,1,2019,Citizens Bank Park,"Philadelphia, Pennsylvania","29,084",,MLB
BOS,CLE,0,2019,Fenway Park,"Boston, Massachusetts","32,984",,MLB
TB,TOR,1,2019,Tropicana Field,"St. Petersburg, Florida","5,786",,MLB
MIA,SF,1,2019,Marlins Park,"Miami, Florida","6,407",,MLB
ATL,WSH,0,2019,Truist Park,"Atlanta, Georgia","27,573",,MLB
CHW,KC,1,2019,Guaranteed Rate Field,"Chicago, Illinois","13,479",,MLB
HOU,CHC,1,2019,Minute Maid Park,"Houston, Texas","31,030",,MLB
MIN,MIL,1,2019,Target Field,"Minneapolis, Minnesota","27,120",,MLB
COL,ARI,1,2019,Coors Field,"Denver, Colorado","21,583",,MLB
SEA,TEX,0,2019,T-Mobile Park,"Seattle, Washington","12,287",,MLB
OAK,LAA,0,2019,Oakland Coliseum,"Oakland, California","13,060",,MLB
LAD,NYM,0,2019,Dodger Stadium,"Los Angeles, California","45,713",,MLB
CIN,PIT,0,2019,Great American Ball Park,"Cincinnati, Ohio","15,252",,MLB
NYY,SD,1,2019,Yankee Stadium,"Bronx, New York","40,918",,MLB
OAK,LAA,0,2019,Oakland Coliseum,"Oakland, California","21,185",,MLB
SEA,TEX,0,2019,T-Mobile Park,"Seattle, Washington","16,060",,MLB
BOS,CLE,0,2019,Fenway Park,"Boston, Massachusetts","34,824",,MLB
BAL,DET,0,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","10,614",,MLB
PHI,STL,1,2019,Citizens Bank Park,"Philadelphia, Pennsylvania","30,486",,MLB
TB,TOR,1,2019,Tropicana Field,"St. Petersburg, Florida","6,166",,MLB
MIA,SF,1,2019,Marlins Park,"Miami, Florida","6,487",,MLB
ATL,WSH,0,2019,Truist Park,"Atlanta, Georgia","37,726",,MLB
HOU,CHC,0,2019,Minute Maid Park,"Houston, Texas","33,243",,MLB
CHW,KC,1,2019,Guaranteed Rate Field,"Chicago, Illinois","16,167",,MLB
COL,ARI,1,2019,Coors Field,"Denver, Colorado","24,261",,MLB
LAD,NYM,1,2019,Dodger Stadium,"Los Angeles, California","40,559",,MLB
PHI,STL,0,2019,Citizens Bank Park,"Philadelphia, Pennsylvania","31,206",,MLB
MIA,SF,0,2019,Marlins Park,"Miami, Florida","7,371",,MLB
COL,ARI,1,2019,Coors Field,"Denver, Colorado","30,371",,MLB
PIT,MIL,0,2019,PNC Park,"Pittsburgh, Pennsylvania","13,059",,MLB
TB,MIN,1,2019,Tropicana Field,"St. Petersburg, Florida","8,076",,MLB
TEX,KC,0,2019,Globe Life Park in Arlington,"Arlington, Texas","26,202",,MLB
CHW,CLE,1,2019,Guaranteed Rate Field,"Chicago, Illinois","22,182",,MLB
LAD,NYM,1,2019,Dodger Stadium,"Los Angeles, California","47,848",,MLB
SEA,LAA,0,2019,T-Mobile Park,"Seattle, Washington","13,978",,MLB
BAL,SF,1,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","17,545",,MLB
NYY,BOS,1,2019,Yankee Stadium,"Bronx, New York","45,556",,MLB
PIT,MIL,1,2019,PNC Park,"Pittsburgh, Pennsylvania","28,465",,MLB
TB,MIN,0,2019,Tropicana Field,"St. Petersburg, Florida","14,375",,MLB
CIN,WSH,1,2019,Great American Ball Park,"Cincinnati, Ohio","24,358",,MLB
ATL,DET,0,2019,Truist Park,"Atlanta, Georgia","35,524",,MLB
TEX,KC,1,2019,Globe Life Park in Arlington,"Arlington, Texas","31,183",,MLB
CHW,CLE,1,2019,Guaranteed Rate Field,"Chicago, Illinois","21,652",,MLB
STL,CHC,1,2019,Busch Stadium,"St. Louis, Missouri","45,321",,MLB
COL,TOR,1,2019,Coors Field,"Denver, Colorado","32,990",,MLB
ARI,NYM,0,2019,Chase Field,"Phoenix, Arizona","24,664",,MLB
OAK,HOU,0,2019,Oakland Coliseum,"Oakland, California","14,519",,MLB
SD,MIA,1,2019,Petco Park,"San Diego, California","25,019",,MLB
LAD,PHI,1,2019,Dodger Stadium,"Los Angeles, California","54,307",,MLB
SEA,LAA,1,2019,T-Mobile Park,"Seattle, Washington","32,167",,MLB
TB,MIN,0,2019,Tropicana Field,"St. Petersburg, Florida","14,381",,MLB
CHW,CLE,0,2019,Guaranteed Rate Field,"Chicago, Illinois","25,873",,MLB
TEX,KC,1,2019,Globe Life Park in Arlington,"Arlington, Texas","27,133",,MLB
PIT,MIL,0,2019,PNC Park,"Pittsburgh, Pennsylvania","28,770",,MLB
BAL,SF,0,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","19,352",,MLB
ATL,DET,1,2019,Truist Park,"Atlanta, Georgia","37,108",,MLB
CIN,WSH,0,2019,Great American Ball Park,"Cincinnati, Ohio","27,748",,MLB
NYY,BOS,1,2019,Yankee Stadium,"Bronx, New York","46,307",,MLB
STL,CHC,1,2019,Busch Stadium,"St. Louis, Missouri","46,297",,MLB
SEA,LAA,0,2019,T-Mobile Park,"Seattle, Washington","28,112",,MLB
COL,TOR,1,2019,Coors Field,"Denver, Colorado","34,025",,MLB
SD,MIA,0,2019,Petco Park,"San Diego, California","26,858",,MLB
OAK,HOU,0,2019,Oakland Coliseum,"Oakland, California","20,425",,MLB
ARI,NYM,1,2019,Chase Field,"Phoenix, Arizona","34,888",,MLB
LAD,PHI,1,2019,Dodger Stadium,"Los Angeles, California","53,507",,MLB
BAL,SF,0,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","16,991",,MLB
TB,MIN,0,2019,Tropicana Field,"St. Petersburg, Florida","14,616",,MLB
CIN,WSH,0,2019,Great American Ball Park,"Cincinnati, Ohio","22,801",,MLB
ATL,DET,1,2019,Truist Park,"Atlanta, Georgia","28,978",,MLB
PIT,MIL,0,2019,PNC Park,"Pittsburgh, Pennsylvania","19,442",,MLB
CHW,CLE,1,2019,Guaranteed Rate Field,"Chicago, Illinois","26,453",,MLB
STL,CHC,1,2019,Busch Stadium,"St. Louis, Missouri","46,053",,MLB
TEX,KC,1,2019,Globe Life Park in Arlington,"Arlington, Texas","21,891",,MLB
COL,TOR,1,2019,Coors Field,"Denver, Colorado","37,861",,MLB
LAD,PHI,1,2019,Dodger Stadium,"Los Angeles, California","49,162",,MLB
OAK,HOU,0,2019,Oakland Coliseum,"Oakland, California","23,144",,MLB
ARI,NYM,1,2019,Chase Field,"Phoenix, Arizona","26,945",,MLB
SEA,LAA,0,2019,T-Mobile Park,"Seattle, Washington","28,905",,MLB
SD,MIA,0,2019,Petco Park,"San Diego, California","31,650",,MLB
NYY,BOS,0,2019,Yankee Stadium,"Bronx, New York","40,068",,MLB
CHC,LAA,1,2019,Wrigley Field,"Chicago, Illinois","39,843",,MLB
ARI,LAD,0,2019,Chase Field,"Phoenix, Arizona","24,124",,MLB
SD,PHI,1,2019,Petco Park,"San Diego, California","21,654",,MLB
SEA,HOU,0,2019,T-Mobile Park,"Seattle, Washington","11,826",,MLB
WSH,CHW,1,2019,Nationals Park,"Washington, D.C.","32,513",,MLB
PIT,ATL,0,2019,PNC Park,"Pittsburgh, Pennsylvania","13,963",,MLB
TOR,NYY,1,2019,Rogers Centre,"Toronto, Ontario","20,671",,MLB
CLE,MIN,1,2019,Progressive Field,"Cleveland, Ohio","15,814",,MLB
NYM,SF,0,2019,Citi Field,"Queens, New York","24,878",,MLB
DET,TB,1,2019,Comerica Park,"Detroit, Michigan","15,420",,MLB
MIL,MIA,0,2019,Miller Park,"Milwaukee, Wisconsin","25,364",,MLB
KC,BOS,0,2019,Kauffman Stadium,"Kansas City, Missouri","13,184",,MLB
TEX,BAL,0,2019,Globe Life Park in Arlington,"Arlington, Texas","21,903",,MLB
CHC,COL,1,2019,Wrigley Field,"Chicago, Illinois","36,753",,MLB
STL,CIN,0,2019,Busch Stadium,"St. Louis, Missouri","40,649",,MLB
ARI,LAD,0,2019,Chase Field,"Phoenix, Arizona","29,784",,MLB
LAA,OAK,0,2019,Angel Stadium,"Anaheim, California","36,009",,MLB
SD,PHI,0,2019,Petco Park,"San Diego, California","25,821",,MLB
SEA,HOU,0,2019,T-Mobile Park,"Seattle, Washington","12,245",,MLB
WSH,CHW,1,2019,Nationals Park,"Washington, D.C.","28,910",,MLB
ARI,LAD,1,2019,Chase Field,"Phoenix, Arizona","22,753",,MLB
SD,PHI,0,2019,Petco Park,"San Diego, California","23,004",,MLB
PIT,ATL,1,2019,PNC Park,"Pittsburgh, Pennsylvania","13,904",,MLB
TOR,NYY,1,2019,Rogers Centre,"Toronto, Ontario","16,609",,MLB
CLE,MIN,1,2019,Progressive Field,"Cleveland, Ohio","16,962",,MLB
NYM,SF,1,2019,Citi Field,"Queens, New York","23,357",,MLB
DET,TB,0,2019,Comerica Park,"Detroit, Michigan","14,272",,MLB
MIL,MIA,0,2019,Miller Park,"Milwaukee, Wisconsin","26,615",,MLB
TEX,BAL,1,2019,Globe Life Park in Arlington,"Arlington, Texas","21,163",,MLB
CHC,COL,1,2019,Wrigley Field,"Chicago, Illinois","35,395",,MLB
KC,BOS,0,2019,Kauffman Stadium,"Kansas City, Missouri","15,523",,MLB
LAA,OAK,1,2019,Angel Stadium,"Anaheim, California","36,065",,MLB
SEA,HOU,1,2019,T-Mobile Park,"Seattle, Washington","13,653",,MLB
NYM,SF,1,2019,Citi Field,"Queens, New York","28,857",,MLB
PIT,ATL,1,2019,PNC Park,"Pittsburgh, Pennsylvania","18,232",,MLB
DET,TB,0,2019,Comerica Park,"Detroit, Michigan","21,442",,MLB
KC,BOS,0,2019,Kauffman Stadium,"Kansas City, Missouri","19,928",,MLB
STL,CIN,1,2019,Busch Stadium,"St. Louis, Missouri","44,654",,MLB
MIL,MIA,1,2019,Miller Park,"Milwaukee, Wisconsin","25,409",,MLB
CHC,COL,0,2019,Wrigley Field,"Chicago, Illinois","36,375",,MLB
SEA,HOU,0,2019,T-Mobile Park,"Seattle, Washington","20,267",,MLB
CLE,MIN,0,2019,Progressive Field,"Cleveland, Ohio","15,350",,MLB
TOR,NYY,0,2019,Rogers Centre,"Toronto, Ontario","25,657",,MLB
TEX,BAL,1,2019,Globe Life Park in Arlington,"Arlington, Texas","20,462",,MLB
LAA,OAK,0,2019,Angel Stadium,"Anaheim, California","34,109",,MLB
SD,WSH,1,2019,Petco Park,"San Diego, California","19,908",,MLB
CHC,STL,1,2019,Wrigley Field,"Chicago, Illinois","40,671",,MLB
PHI,CIN,1,2019,Citizens Bank Park,"Philadelphia, Pennsylvania","32,058",,MLB
TOR,ARI,0,2019,Rogers Centre,"Toronto, Ontario","16,555",,MLB
NYM,COL,0,2019,Citi Field,"Queens, New York","27,520",,MLB
DET,MIN,0,2019,Comerica Park,"Detroit, Michigan","21,551",,MLB
CLE,NYY,1,2019,Progressive Field,"Cleveland, Ohio","31,531",,MLB
BOS,TB,0,2019,Fenway Park,"Boston, Massachusetts","36,803",,MLB
MIA,ATL,0,2019,Marlins Park,"Miami, Florida","8,589",,MLB
TEX,OAK,0,2019,Globe Life Park in Arlington,"Arlington, Texas","25,120",,MLB
HOU,BAL,1,2019,Minute Maid Park,"Houston, Texas","35,414",,MLB
MIL,PIT,1,2019,Miller Park,"Milwaukee, Wisconsin","30,296",,MLB
KC,CHW,1,2019,Kauffman Stadium,"Kansas City, Missouri","24,744",,MLB
LAA,SEA,0,2019,Angel Stadium,"Anaheim, California","41,495",,MLB
SD,WSH,1,2019,Petco Park,"San Diego, California","21,645",,MLB
SF,LAD,1,2019,Oracle Park,"San Francisco, California","35,157",,MLB
BOS,TB,0,2019,Fenway Park,"Boston, Massachusetts","35,564",,MLB
TEX,OAK,1,2019,Globe Life Park in Arlington,"Arlington, Texas","22,327",,MLB
KC,CHW,0,2019,Kauffman Stadium,"Kansas City, Missouri","20,889",,MLB
TOR,ARI,0,2019,Rogers Centre,"Toronto, Ontario","22,954",,MLB
PHI,CIN,1,2019,Citizens Bank Park,"Philadelphia, Pennsylvania","44,357",,MLB
HOU,BAL,0,2019,Minute Maid Park,"Houston, Texas","38,425",,MLB
DET,MIN,1,2019,Comerica Park,"Detroit, Michigan","26,818",,MLB
CLE,NYY,1,2019,Progressive Field,"Cleveland, Ohio","32,239",,MLB
MIL,PIT,1,2019,Miller Park,"Milwaukee, Wisconsin","40,704",,MLB
MIA,ATL,0,2019,Marlins Park,"Miami, Florida","9,771",,MLB
BOS,TB,1,2019,Fenway Park,"Boston, Massachusetts","37,048",,MLB
NYM,COL,1,2019,Citi Field,"Queens, New York","29,077",,MLB
SF,LAD,0,2019,Oracle Park,"San Francisco, California","37,784",,MLB
CHC,STL,1,2019,Wrigley Field,"Chicago, Illinois","41,005",,MLB
TEX,OAK,1,2019,Globe Life Park in Arlington,"Arlington, Texas","39,514",,MLB
SD,WSH,0,2019,Petco Park,"San Diego, California","30,319",,MLB
LAA,SEA,1,2019,Angel Stadium,"Anaheim, California","40,569",,MLB
BOS,TB,0,2019,Fenway Park,"Boston, Massachusetts","34,643",,MLB
PHI,CIN,0,2019,Citizens Bank Park,"Philadelphia, Pennsylvania","42,324",,MLB
TOR,ARI,0,2019,Rogers Centre,"Toronto, Ontario","19,661",,MLB
NYM,COL,1,2019,Citi Field,"Queens, New York","29,531",,MLB
DET,MIN,0,2019,Comerica Park,"Detroit, Michigan","20,127",,MLB
CLE,NYY,0,2019,Progressive Field,"Cleveland, Ohio","29,028",,MLB
MIA,ATL,0,2019,Marlins Park,"Miami, Florida","10,959",,MLB
HOU,BAL,1,2019,Minute Maid Park,"Houston, Texas","35,621",,MLB
MIL,PIT,1,2019,Miller Park,"Milwaukee, Wisconsin","45,375",,MLB
KC,CHW,0,2019,Kauffman Stadium,"Kansas City, Missouri","22,501",,MLB
TEX,OAK,0,2019,Globe Life Park in Arlington,"Arlington, Texas","20,358",,MLB
LAA,SEA,0,2019,Angel Stadium,"Anaheim, California","41,614",,MLB
SF,LAD,0,2019,Oracle Park,"San Francisco, California","34,098",,MLB
SD,WSH,0,2019,Petco Park,"San Diego, California","30,518",,MLB
CHC,STL,1,2019,Wrigley Field,"Chicago, Illinois","39,545",,MLB
TB,OAK,1,2019,Tropicana Field,"St. Petersburg, Florida","16,091",,MLB
PHI,ARI,0,2019,Citizens Bank Park,"Philadelphia, Pennsylvania","26,255",,MLB
BOS,TEX,0,2019,Fenway Park,"Boston, Massachusetts","34,422",,MLB
MIA,STL,0,2019,Marlins Park,"Miami, Florida","6,585",,MLB
ATL,PIT,1,2019,Truist Park,"Atlanta, Georgia","21,822",,MLB
CHW,WSH,0,2019,Guaranteed Rate Field,"Chicago, Illinois","16,305",,MLB
COL,CHC,1,2019,Coors Field,"Denver, Colorado","44,859",,MLB
LAA,LAD,1,2019,Angel Stadium,"Anaheim, California","45,477",,MLB
NYY,NYM,1,2019,Yankee Stadium,"Bronx, New York","41,538",,MLB
CLE,CIN,1,2019,Progressive Field,"Cleveland, Ohio","24,101",,MLB
NYY,NYM,0,2019,Yankee Stadium,"Bronx, New York","44,698",,MLB
PHI,ARI,1,2019,Citizens Bank Park,"Philadelphia, Pennsylvania","26,321",,MLB
BAL,TOR,1,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","12,524",,MLB
TB,OAK,0,2019,Tropicana Field,"St. Petersburg, Florida","11,132",,MLB
BOS,TEX,0,2019,Fenway Park,"Boston, Massachusetts","35,121",,MLB
MIA,STL,0,2019,Marlins Park,"Miami, Florida","6,308",,MLB
ATL,PIT,1,2019,Truist Park,"Atlanta, Georgia","31,305",,MLB
HOU,MIL,1,2019,Minute Maid Park,"Houston, Texas","35,928",,MLB
CHW,WSH,1,2019,Guaranteed Rate Field,"Chicago, Illinois","16,790",,MLB
MIN,SEA,1,2019,Target Field,"Minneapolis, Minnesota","23,046",,MLB
KC,DET,1,2019,Kauffman Stadium,"Kansas City, Missouri","20,776",,MLB
COL,CHC,1,2019,Coors Field,"Denver, Colorado","43,126",,MLB
SF,SD,1,2019,Oracle Park,"San Francisco, California","28,535",,MLB
LAA,LAD,1,2019,Angel Stadium,"Anaheim, California","45,404",,MLB
TB,OAK,0,2019,Tropicana Field,"St. Petersburg, Florida","17,946",,MLB
CLE,CIN,0,2019,Progressive Field,"Cleveland, Ohio","24,045",,MLB
COL,CHC,0,2019,Coors Field,"Denver, Colorado","47,412",,MLB
BOS,TEX,1,2019,Fenway Park,"Boston, Massachusetts","34,330",,MLB
PHI,ARI,0,2019,Citizens Bank Park,"Philadelphia, Pennsylvania","29,047",,MLB
BAL,TOR,0,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","11,153",,MLB
MIA,STL,1,2019,Marlins Park,"Miami, Florida","7,001",,MLB
ATL,PIT,1,2019,Truist Park,"Atlanta, Georgia","24,428",,MLB
KC,DET,0,2019,Kauffman Stadium,"Kansas City, Missouri","19,870",,MLB
HOU,MIL,0,2019,Minute Maid Park,"Houston, Texas","40,032",,MLB
MIN,SEA,0,2019,Target Field,"Minneapolis, Minnesota","25,909",,MLB
SF,SD,1,2019,Oracle Park,"San Francisco, California","31,188",,MLB
ATL,PIT,1,2019,Truist Park,"Atlanta, Georgia","35,108",,MLB
MIN,SEA,1,2019,Target Field,"Minneapolis, Minnesota","31,912",,MLB
BAL,TOR,0,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","14,910",,MLB
WSH,ARI,0,2019,Nationals Park,"Washington, D.C.","24,909",,MLB
TB,LAA,0,2019,Tropicana Field,"St. Petersburg, Florida","15,291",,MLB
NYM,STL,0,2019,Citi Field,"Queens, New York","31,862",,MLB
BOS,TEX,1,2019,Fenway Park,"Boston, Massachusetts","35,841",,MLB
CHW,NYY,1,2019,Guaranteed Rate Field,"Chicago, Illinois","25,311",,MLB
COL,SD,1,2019,Coors Field,"Denver, Colorado","35,504",,MLB
LAD,CHC,1,2019,Dodger Stadium,"Los Angeles, California","44,970",,MLB
NYM,STL,0,2019,Citi Field,"Queens, New York","31,862",,MLB
WSH,ARI,1,2019,Nationals Park,"Washington, D.C.","29,853",,MLB
BAL,BOS,0,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","19,383",,MLB
TB,LAA,1,2019,Tropicana Field,"St. Petersburg, Florida","21,598",,MLB
DET,CLE,0,2019,Comerica Park,"Detroit, Michigan","22,362",,MLB
NYM,STL,0,2019,Citi Field,"Queens, New York","28,560",,MLB
MIA,PIT,0,2019,Marlins Park,"Miami, Florida","8,340",,MLB
CIN,TEX,0,2019,Great American Ball Park,"Cincinnati, Ohio","30,090",,MLB
ATL,PHI,1,2019,Truist Park,"Atlanta, Georgia","41,975",,MLB
CHW,NYY,1,2019,Guaranteed Rate Field,"Chicago, Illinois","31,438",,MLB
HOU,TOR,1,2019,Minute Maid Park,"Houston, Texas","34,719",,MLB
MIN,KC,1,2019,Target Field,"Minneapolis, Minnesota","38,898",,MLB
COL,SD,0,2019,Coors Field,"Denver, Colorado","38,077",,MLB
OAK,SEA,0,2019,Oakland Coliseum,"Oakland, California","21,387",,MLB
LAD,CHC,1,2019,Dodger Stadium,"Los Angeles, California","46,631",,MLB
SF,MIL,1,2019,Oracle Park,"San Francisco, California","35,106",,MLB
TB,LAA,0,2019,Tropicana Field,"St. Petersburg, Florida","22,320",,MLB
WSH,ARI,0,2019,Nationals Park,"Washington, D.C.","38,044",,MLB
SF,MIL,1,2019,Oracle Park,"San Francisco, California","34,560",,MLB
BAL,BOS,0,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","30,050",,MLB
HOU,TOR,1,2019,Minute Maid Park,"Houston, Texas","38,012",,MLB
DET,CLE,0,2019,Comerica Park,"Detroit, Michigan","25,523",,MLB
MIA,PIT,1,2019,Marlins Park,"Miami, Florida","11,464",,MLB
MIN,KC,1,2019,Target Field,"Minneapolis, Minnesota","39,267",,MLB
CHW,NYY,0,2019,Guaranteed Rate Field,"Chicago, Illinois","36,074",,MLB
NYM,STL,1,2019,Citi Field,"Queens, New York","32,589",,MLB
CIN,TEX,0,2019,Great American Ball Park,"Cincinnati, Ohio","25,693",,MLB
ATL,PHI,0,2019,Truist Park,"Atlanta, Georgia","43,593",,MLB
COL,SD,1,2019,Coors Field,"Denver, Colorado","46,133",,MLB
OAK,SEA,1,2019,Oakland Coliseum,"Oakland, California","14,846",,MLB
LAD,CHC,0,2019,Dodger Stadium,"Los Angeles, California","51,596",,MLB
CIN,TEX,1,2019,Great American Ball Park,"Cincinnati, Ohio","24,079",,MLB
BAL,BOS,0,2019,Oriole Park at Camden Yards,"Baltimore, Maryland","27,964",,MLB
TB,LAA,1,2019,Tropicana Field,"St. Petersburg, Florida","20,508",,MLB
DET,CLE,0,2019,Comerica Park,"Detroit, Michigan","26,705",,MLB
NYM,STL,0,2019,Citi Field,"Queens, New York","37,054",,MLB
MIA,PIT,0,2019,Marlins Park,"Miami, Florida","12,472",,MLB
ATL,PHI,1,2019,Truist Park,"Atlanta, Georgia","40,855",,MLB
WSH,ARI,1,2019,Nationals Park,"Washington, D.C.","29,032",,MLB
CHW,NYY,0,2019,Guaranteed Rate Field,"Chicago, Illinois","37,277",,MLB
HOU,TOR,0,2019,Minute Maid Park,"Houston, Texas","42,174",,MLB
MIN,KC,0,2019,Target Field,"Minneapolis, Minnesota","38,886",,MLB
COL,SD,0,2019,Coors Field,"Denver, Colorado","47,526",,MLB
SF,MIL,0,2019,Oracle Park,"San Francisco, California","34,603",,MLB
OAK,SEA,0,2019,Oakland Coliseum,"Oakland, California","30,242",,MLB
LAD,CHC,1,2019,Dodger Stadium,"Los Angeles, California","53,817",,MLB
NYY,TB,1,2019,Yankee Stadium,"Bronx, New York","39,042",,MLB
TOR,LAA,0,2019,Rogers Centre,"Toronto, Ontario","16,486",,MLB
CIN,HOU,1,2019,Great American Ball Park,"Cincinnati, Ohio","22,745",,MLB
ATL,NYM,1,2019,Truist Park,"Atlanta, Georgia","24,660",,MLB
TEX,CLE,1,2019,Globe Life Park in Arlington,"Arlington, Texas","20,860",,MLB
MIN,BOS,0,2019,Target Field,"Minneapolis, Minnesota","27,970",,MLB
STL,MIA,1,2019,Busch Stadium,"St. Louis, Missouri","41,274",,MLB
LAD,SF,0,2019,Dodger Stadium,"Los Angeles, California","42,479",,MLB
OAK,BAL,1,2019,Oakland Coliseum,"Oakland, California","12,345",,MLB
SD,MIL,1,2019,Petco Park,"San Diego, California","24,914",,MLB
SEA,KC,0,2019,T-Mobile Park,"Seattle, Washington","14,469",,MLB
NYY,TB,1,2019,Yankee Stadium,"Bronx, New York","40,479",,MLB
PIT,DET,0,2019,PNC Park,"Pittsburgh, Pennsylvania","18,301",,MLB
TOR,LAA,0,2019,Rogers Centre,"Toronto, Ontario","17,259",,MLB
CIN,HOU,1,2019,Great American Ball Park,"Cincinnati, Ohio","25,347",,MLB
ATL,NYM,0,2019,Truist Park,"Atlanta, Georgia","24,791",,MLB
CHC,CHW,0,2019,Wrigley Field,"Chicago, Illinois","41,192",,MLB
TEX,CLE,0,2019,Globe Life Park in Arlington,"Arlington, Texas","19,223",,MLB
MIN,BOS,1,2019,Target Field,"Minneapolis, Minnesota","25,741",,MLB
STL,MIA,0,2019,Busch Stadium,"St. Louis, Missouri","41,467",,MLB
ARI,COL,0,2019,Chase Field,"Phoenix, Arizona","22,954",,MLB
OAK,BAL,1,2019,Oakland Coliseum,"Oakland, California","14,310",,MLB
SD,MIL,1,2019,Petco Park,"San Diego, California","29,112",,MLB
LAD,SF,1,2019,Dodger Stadium,"Los Angeles, California","48,219",,MLB
SEA,KC,0,2019,T-Mobile Park,"Seattle, Washington","12,854",,MLB
CIN,HOU,1,2019,Great American Ball Park,"Cincinnati, Ohio","24,777",,MLB
NYY,TB,1,2019,Yankee Stadium,"Bronx, New York","41,144",,MLB
WSH,PHI,1,2019,Nationals Park,"Washington, D.C.","17,961",,MLB
OAK,BAL,1,2019,Oakland Coliseum,"Oakland, California","15,341",,MLB
SD,MIL,1,2019,Petco Park,"San Diego, California","28,144",,MLB
SEA,KC,1,2019,T-Mobile Park,"Seattle, Washington","16,296",,MLB
WSH,PHI,1,2019,Nationals Park,"Washington, D.C.","24,220",,MLB
PIT,DET,1,2019,PNC Park,"Pittsburgh, Pennsylvania","18,088",,MLB
TOR,LAA,0,2019,Rogers Centre,"Toronto, Ontario","16,225",,MLB
ATL,NYM,1,2019,Truist Park,"Atlanta, Georgia","37,104",,MLB
CHC,CHW,1,2019,Wrigley Field,"Chicago, Illinois","39,776",,MLB
TEX,CLE,0,2019,Globe Life Park in Arlington,"Arlington, Texas","22,906",,MLB
MIN,BOS,0,2019,Target Field,"Minneapolis, Minnesota","31,835",,MLB
STL,MIA,1,2019,Busch Stadium,"St. Louis, Missouri","40,126",,MLB
ARI,COL,0,2019,Chase Field,"Phoenix, Arizona","21,773",,MLB
